accident_year,junction_detail,accident_severity,local_authority_ons_district,pedestrian_accident_count
2018,T or staggered junction,Slight,E09000015,144
2018,T or staggered junction,Slight,E09000016,102
2018,T or staggered junction,Slight,E09000017,162
2018,T or staggered junction,Slight,E09000018,174
2018,T or staggered junction,Slight,E09000019,132
2018,T or staggered junction,Slight,E09000020,228
2018,T or staggered junction,Slight,E09000021,144
2018,T or staggered junction,Slight,E09000022,456
2018,T or staggered junction,Slight,E09000023,138
2018,T or staggered junction,Slight,E09000024,105
2018,T or staggered junction,Slight,E09000025,282
2018,T or staggered junction,Slight,E09000026,216
2018,T or staggered junction,Slight,E09000027,102
